num_samples,auc
10.0,0.883075
30.0,0.883075
50.0,0.883075
70.0,0.883075
90.0,0.883075
110.0,0.883075
130.0,0.883075
150.0,0.883075
170.0,0.883075
190.0,0.883075
210.0,0.883075
