,tSNE1,tSNE2,dataset
4399,-9.41948,-17.992779,USA2
4400,-6.76064,-71.576935,USA2
4401,8.128689,-9.750611,USA2
4402,2.3559825,-49.352375,USA2
4403,18.972464,61.994022,USA2
4404,25.539957,-18.993624,USA2
4405,-32.012436,37.23778,USA2
4406,-28.094765,51.54376,USA2
4407,-10.801461,55.044056,USA2
4408,-19.980276,15.923241,USA2
4409,47.53088,2.0983274,USA2
4410,22.377048,-63.169765,USA2
4411,0.7735776,29.303843,USA2
4412,-12.812138,12.035797,USA2
4413,-38.92182,48.21483,USA2
4414,15.792809,-43.191895,USA2
4415,-22.720625,29.711231,USA2
4416,-20.527998,-17.195633,USA2
4417,-37.160614,-20.95499,USA2
4418,3.7744024,-29.673754,USA2
4419,-28.711094,-43.784386,USA2
4420,-21.341105,-5.738824,USA2
4421,-8.0067625,-37.27409,USA2
4422,-26.934708,42.589928,USA2
4423,-16.654139,-29.90082,USA2
4424,-3.2479634,74.90541,USA2
4425,20.628592,-41.60671,USA2
4426,-22.20308,43.962536,USA2
4427,-9.034334,28.32978,USA2
4428,-47.52249,-19.05547,USA2
4429,59.786514,45.78865,USA2
4430,-13.412019,41.28035,USA2
4431,-27.476454,-44.239994,USA2
4432,2.9289656,-32.67138,USA2
4433,5.0044003,-12.152615,USA2
4434,-21.562967,-4.606234,USA2
4435,-32.668655,42.30138,USA2
4436,11.718653,75.10128,USA2
4437,-2.0623405,-72.1393,USA2
4438,24.81624,-13.612385,USA2
4439,-17.927233,-55.05753,USA2
4440,-38.09982,32.541603,USA2
4441,-11.626953,-51.473415,USA2
4442,-44.63563,-12.5465555,USA2
4443,53.693756,10.306744,USA2
4444,-29.184715,48.19744,USA2
4445,-32.442608,-43.457397,USA2
4446,54.290787,11.003977,USA2
4447,49.78297,62.011814,USA2
4448,17.465916,-8.868266,USA2
4449,51.276966,57.974613,USA2
4450,15.925939,-29.647446,USA2
4451,-5.8003097,65.4362,USA2
4452,-38.492287,-55.5739,USA2
4453,0.64274067,60.06777,USA2
4454,8.721753,19.0614,USA2
4455,-19.68658,-55.63546,USA2
4456,-14.593506,62.38404,USA2
4457,-31.059483,-8.92743,USA2
4458,-33.13661,-20.745003,USA2
4459,-43.586624,-25.633047,USA2
4460,33.380478,-38.74862,USA2
4461,37.85131,-58.383217,USA2
4462,-2.927609,32.430275,USA2
4463,14.7239275,63.68931,USA2
4464,18.788776,-42.276695,USA2
4465,-20.905914,14.906661,USA2
4466,8.284524,-70.28118,USA2
4467,33.643436,0.028429387,USA2
4468,-14.678756,62.52132,USA2
4469,14.90184,18.580252,USA2
4470,-37.601063,-55.872868,USA2
4471,45.708645,65.77012,USA2
4472,34.759174,-17.329012,USA2
4473,-13.734854,-3.2971492,USA2
4474,21.533249,-50.455727,USA2
4475,-33.29021,-41.5028,USA2
4476,-42.369213,11.221172,USA2
4477,-14.136004,-53.217487,USA2
4478,-35.503494,8.503512,USA2
4479,-6.073473,13.961038,USA2
4480,-15.50999,-35.53258,USA2
4481,-3.4732063,-58.86763,USA2
4482,-20.110226,-39.00508,USA2
4483,-20.8089,-17.351116,USA2
4484,-11.385826,-64.42215,USA2
4485,54.15241,52.156834,USA2
4486,-12.677715,49.490986,USA2
4487,-26.55368,-10.828538,USA2
4488,-30.826754,7.9233027,USA2
4489,15.299686,19.018991,USA2
4490,-2.2775545,-53.778397,USA2
4491,7.7620835,18.687557,USA2
4492,-4.312397,-36.79238,USA2
4493,-5.188029,-1.5525292,USA2
4494,17.504034,-22.586706,USA2
4495,-31.62522,-42.48334,USA2
4496,27.646622,-62.368275,USA2
4497,-9.661584,54.855335,USA2
4498,26.851818,-23.659016,USA2
4499,5.6476126,-13.415746,USA2
4500,-24.815784,-65.438866,USA2
4501,-21.015226,0.5970068,USA2
4502,-41.875862,-23.860435,USA2
4503,-4.626436,-44.326355,USA2
4504,36.858723,-45.761223,USA2
4505,-5.474418,-0.2906209,USA2
4506,0.98842,28.950686,USA2
4507,13.013032,57.95505,USA2
4508,3.5471952,37.122017,USA2
4509,22.840675,70.94413,USA2
4510,-9.407051,50.115494,USA2
4511,18.801365,76.175705,USA2
4512,-46.776684,-21.554375,USA2
4513,9.710269,-70.39538,USA2
4514,14.450955,-3.9227026,USA2
4515,-34.6742,-49.826595,USA2
4516,31.51036,7.5047684,USA2
4517,-12.008741,-66.59204,USA2
4518,5.9178724,46.69737,USA2
4519,-45.252167,42.343124,USA2
4520,13.996492,-24.593014,USA2
4521,10.679137,34.502083,USA2
4522,-19.238594,-60.31523,USA2
4523,51.813168,56.376846,USA2
4524,4.704763,13.298732,USA2
4525,48.846252,46.759647,USA2
4526,0.90785193,-59.273167,USA2
4527,-23.447733,-67.37985,USA2
4528,-19.419064,-48.6315,USA2
4529,-35.423656,-17.272865,USA2
4530,-28.295578,36.72814,USA2
4531,5.388495,-46.129017,USA2
4532,28.982811,62.01291,USA2
4533,46.158916,51.098152,USA2
4534,-9.007052,18.510845,USA2
4535,-10.939923,-61.025864,USA2
4536,-0.26128432,64.88908,USA2
4537,-32.52015,-7.6560407,USA2
4538,39.24784,67.09971,USA2
4539,-25.587126,32.14996,USA2
4540,4.3940253,-18.840965,USA2
4541,-3.7810707,-4.7914724,USA2
4542,-27.29118,-72.09145,USA2
4543,-52.525536,-13.009865,USA2
4544,-29.319145,16.971651,USA2
4545,-55.33732,-11.217011,USA2
4546,-31.089233,-74.08754,USA2
4547,-37.177647,3.3852208,USA2
4548,-25.864382,-28.846275,USA2
4549,-30.94472,-18.925173,USA2
4550,-0.7104828,-75.785576,USA2
4551,-54.063126,-8.616615,USA2
4552,24.872705,-17.483297,USA2
4553,3.0710459,-2.0766206,USA2
4554,29.048716,52.551136,USA2
4555,-27.18136,-23.614113,USA2
4556,-44.473515,6.041429,USA2
4557,16.294432,-29.325113,USA2
4558,-29.950592,40.638176,USA2
4559,-27.862503,-46.456898,USA2
4560,51.568565,46.256332,USA2
4561,42.82932,8.854249,USA2
4562,-11.768607,46.082836,USA2
4563,9.520747,-12.453771,USA2
4564,-18.400991,40.01741,USA2
4565,-55.253,6.633687,USA2
4566,47.09122,-0.9162955,USA2
4567,8.561128,11.36896,USA2
4568,-19.528534,42.083908,USA2
4569,-12.321488,23.212158,USA2
4570,24.56192,-54.28602,USA2
4571,-36.72202,32.801712,USA2
4572,-37.649895,44.78169,USA2
4573,-21.67908,44.2418,USA2
4574,-38.728687,50.702377,USA2
4575,-32.405922,-6.813989,USA2
4576,9.913893,16.151726,USA2
4577,51.58145,58.870113,USA2
4578,-31.305326,-15.295625,USA2
4579,-4.945023,-70.43928,USA2
4580,-23.266535,23.768068,USA2
4581,6.5578027,-63.579838,USA2
4582,-49.065807,-7.8674526,USA2
4583,8.757847,-46.461422,USA2
4584,-43.483124,19.793419,USA2
4585,-24.44421,-3.356071,USA2
4586,-55.010323,-21.131224,USA2
4587,-40.860332,52.04873,USA2
4588,24.662872,-45.686226,USA2
4589,19.797216,25.327168,USA2
4590,35.58752,-53.513844,USA2
4591,9.298903,-46.437664,USA2
4592,-45.142883,-19.876057,USA2
4593,-24.860527,-42.294395,USA2
4594,25.270597,-12.170491,USA2
4595,-3.99262,66.21968,USA2
4596,8.680011,22.809862,USA2
4597,-19.097734,41.250187,USA2
4598,-1.0009465,-56.965664,USA2
4599,54.27859,9.217064,USA2
4600,-32.767334,26.338274,USA2
4601,19.71883,-17.514505,USA2
4602,-27.276953,33.244263,USA2
4603,1.3706578,-35.046036,USA2
4604,-32.2458,-20.765078,USA2
4605,18.63184,-56.398384,USA2
4606,-0.63739264,25.525038,USA2
4607,-10.396713,-23.061737,USA2
4608,-21.619946,-55.26478,USA2
4609,-40.947773,12.890919,USA2
4610,7.1953616,57.63366,USA2
4611,28.504242,-37.25776,USA2
4612,24.100403,-11.151408,USA2
4613,-9.9686775,27.279821,USA2
4614,-20.32829,-18.071531,USA2
4615,8.239116,51.15813,USA2
4616,40.75404,62.449665,USA2
4617,24.416664,-61.938095,USA2
4618,-30.149235,-10.633264,USA2
4619,11.698899,69.82154,USA2
4620,-53.65437,8.371483,USA2
4621,4.125665,-56.900806,USA2
4622,-30.454552,-8.754565,USA2
4623,28.624239,-15.8095875,USA2
4624,19.404118,61.784954,USA2
