,tSNE1,tSNE2,dataset
4003,33.188545,-12.4745,China1
4004,40.01906,0.21431881,China1
4005,1.6781564,-50.202885,China1
4006,-30.481565,-70.430374,China1
4007,55.434223,48.87791,China1
4008,-1.783295,-10.561394,China1
4009,-38.739445,-54.97359,China1
4010,21.34138,27.272043,China1
4011,32.71474,-55.76247,China1
4012,31.869442,2.366662,China1
4013,22.756195,-11.193864,China1
4014,7.985285,-28.810192,China1
4015,-32.47992,43.67086,China1
4016,0.6400299,-51.09618,China1
4017,9.396437,14.563577,China1
4018,34.432037,52.33582,China1
4019,44.55258,-16.257639,China1
4020,-13.001844,-41.6146,China1
4021,-33.147095,37.76175,China1
4022,-29.516975,-73.89001,China1
4023,11.370136,-55.416946,China1
4024,44.17099,-8.385439,China1
4025,41.229786,-13.800572,China1
4026,13.718232,48.031574,China1
4027,-53.961018,-16.721764,China1
4028,-0.08611548,-59.50671,China1
4029,4.733473,60.55055,China1
4030,8.094815,-9.698256,China1
4031,56.331116,42.643326,China1
4032,26.09868,46.482796,China1
4033,-2.6766455,27.700468,China1
4034,-3.9679763,-11.143026,China1
4035,4.2924047,-56.22536,China1
4036,43.999775,-2.940337,China1
4037,-0.2595912,2.4108484,China1
4038,-3.2363563,-11.483705,China1
4039,6.4265985,0.46945494,China1
4040,36.90559,-18.39008,China1
4041,28.324875,61.736744,China1
4042,56.51724,14.191221,China1
4043,37.18313,-2.2385123,China1
4044,-31.002777,-57.260563,China1
4045,43.94753,-1.9751598,China1
4046,-43.026203,35.459076,China1
4047,-57.33702,-6.3312984,China1
4048,33.660328,-50.00189,China1
