,tSNE1,tSNE2,dataset
88,45.04711,63.351627,Germany1
89,45.401497,13.309931,Germany1
90,8.077462,0.5380255,Germany1
91,13.504993,79.983635,Germany1
92,-22.796282,-67.763435,Germany1
93,47.475113,55.461834,Germany1
94,-39.59226,3.483611,Germany1
95,41.48209,56.308582,Germany1
96,17.476572,-7.64817,Germany1
97,49.692043,61.93713,Germany1
98,-45.900684,-9.792873,Germany1
99,10.55238,68.90447,Germany1
100,60.975803,42.105858,Germany1
101,61.944313,40.262012,Germany1
102,-33.090454,34.16932,Germany1
103,-54.063904,-9.007132,Germany1
104,-15.282545,-23.997425,Germany1
105,-35.157894,-50.04459,Germany1
106,-41.977978,52.559906,Germany1
107,-43.011642,-0.7601638,Germany1
108,6.7268453,44.80495,Germany1
109,-21.708864,-78.25473,Germany1
110,-12.859965,-52.392555,Germany1
111,-59.63784,-19.298456,Germany1
112,-36.827793,3.2528021,Germany1
113,16.49442,63.208717,Germany1
114,10.586963,66.465645,Germany1
115,-2.1615183,-38.43747,Germany1
116,-4.7754908,-8.1166725,Germany1
117,7.826336,10.032162,Germany1
118,-46.69887,4.0729127,Germany1
119,-27.893341,-72.66098,Germany1
120,0.40383014,79.563675,Germany1
121,14.046264,58.41712,Germany1
122,-59.0502,7.49272,Germany1
123,-58.70439,1.9809101,Germany1
124,-43.98366,42.35171,Germany1
125,-6.8109984,57.91749,Germany1
126,-19.174046,-26.452696,Germany1
127,33.18769,52.048237,Germany1
128,62.71226,38.528057,Germany1
129,-17.754646,42.369625,Germany1
130,50.882008,56.173832,Germany1
131,-22.30642,30.127337,Germany1
132,-45.729713,-10.68434,Germany1
133,58.282845,48.281128,Germany1
134,-40.086433,13.653645,Germany1
135,-37.455647,-66.339676,Germany1
136,-39.46115,-63.688385,Germany1
137,-35.629765,-68.04848,Germany1
138,45.04259,68.10558,Germany1
139,-48.762768,-8.259809,Germany1
140,40.303047,63.00841,Germany1
141,-9.54077,22.127733,Germany1
142,-4.8470545,1.2794523,Germany1
143,-8.689435,70.72355,Germany1
144,-59.470844,3.168112,Germany1
145,-44.815907,42.610138,Germany1
146,9.601148,17.191807,Germany1
147,-53.306065,7.4776664,Germany1
148,-5.1495047,65.961426,Germany1
149,3.2714307,-43.504375,Germany1
150,-57.041622,-15.445971,Germany1
151,-36.983723,-66.207146,Germany1
152,-58.57712,6.5846643,Germany1
153,28.25721,47.533066,Germany1
154,17.583149,71.65049,Germany1
155,-43.710743,41.762096,Germany1
156,9.266088,56.38503,Germany1
157,-27.157505,-15.3803,Germany1
158,-27.978241,-71.111885,Germany1
159,-58.34395,-13.203583,Germany1
160,-38.35605,-63.544823,Germany1
161,-37.824654,43.44868,Germany1
162,-39.213844,-63.91361,Germany1
163,-46.89116,-21.45491,Germany1
164,-34.469807,-65.62505,Germany1
165,-38.96839,21.83552,Germany1
166,-45.381393,15.118003,Germany1
167,-37.888535,36.176468,Germany1
168,-53.552544,15.535947,Germany1
169,-37.199924,-62.066376,Germany1
170,-39.58604,34.563683,Germany1
171,57.528927,48.755455,Germany1
172,8.429628,-55.61013,Germany1
173,19.776352,79.52684,Germany1
174,-56.002003,-12.994348,Germany1
175,-24.566603,-50.78399,Germany1
176,-6.357834,-36.674625,Germany1
177,21.693289,-52.960808,Germany1
178,-45.44875,-2.3617096,Germany1
179,-37.106304,-61.35345,Germany1
180,-35.96348,-54.180637,Germany1
181,-27.285646,-66.1193,Germany1
182,-40.169598,-2.942894,Germany1
183,-51.866158,5.705795,Germany1
184,-57.955162,-6.123331,Germany1
185,6.7314396,53.086296,Germany1
186,21.709179,-62.150604,Germany1
187,29.735407,56.0166,Germany1
188,9.868848,41.488647,Germany1
189,47.203365,50.170338,Germany1
190,52.153595,61.14926,Germany1
191,27.121332,-59.45988,Germany1
192,8.552816,-68.98406,Germany1
193,0.4190105,62.30332,Germany1
194,-28.51501,32.544582,Germany1
195,-21.742085,-2.264668,Germany1
196,-2.6321366,37.693718,Germany1
197,-41.841072,41.607216,Germany1
198,1.0637255,58.71342,Germany1
199,-41.076664,41.41219,Germany1
200,-8.644709,72.395424,Germany1
201,16.944311,-42.70135,Germany1
202,-31.003298,45.77563,Germany1
203,-20.354994,-2.8697321,Germany1
204,-23.951366,-25.448946,Germany1
205,-18.525173,1.4960438,Germany1
206,-39.016006,44.776024,Germany1
207,-9.028057,70.662506,Germany1
208,-14.364272,61.716385,Germany1
209,-35.60796,-56.3395,Germany1
210,50.443623,56.464626,Germany1
211,13.524534,37.22712,Germany1
212,-48.4564,12.504461,Germany1
213,-42.83282,40.582424,Germany1
214,-20.355078,-2.869811,Germany1
215,9.2474985,71.09947,Germany1
216,-52.813194,5.8763714,Germany1
217,-7.846449,-41.844315,Germany1
218,-42.792244,-23.949398,Germany1
219,-42.588646,40.43538,Germany1
220,49.726887,64.262146,Germany1
221,28.175777,7.529755,Germany1
222,-16.92999,-68.48282,Germany1
223,10.902268,78.90777,Germany1
224,-4.6977987,32.488106,Germany1
225,33.73553,-52.325493,Germany1
226,-5.199322,-10.012344,Germany1
227,-43.60417,-24.963886,Germany1
228,-11.373358,47.200706,Germany1
229,-58.180836,5.7728286,Germany1
230,46.93393,48.677685,Germany1
231,-16.859417,-29.355064,Germany1
232,-1.1078657,75.811485,Germany1
233,20.07861,78.699,Germany1
234,-51.201637,-14.990775,Germany1
235,-20.55422,-2.3445003,Germany1
236,-0.8589179,76.91756,Germany1
237,15.148292,-43.333202,Germany1
238,-18.332754,-59.418835,Germany1
239,-9.845195,-23.875992,Germany1
240,-37.55071,2.3318985,Germany1
241,29.584032,54.751778,Germany1
242,-44.106174,2.9957862,Germany1
243,-19.354986,60.57955,Germany1
244,21.219883,-17.314276,Germany1
245,-31.234846,-3.1608887,Germany1
246,-24.695395,-3.67193,Germany1
247,4.753415,40.453106,Germany1
248,-30.634686,-9.72905,Germany1
249,-8.524792,73.245834,Germany1
250,-54.891785,-3.0232878,Germany1
251,-42.93263,-4.633022,Germany1
252,-3.236618,33.042072,Germany1
253,6.5704365,-18.76612,Germany1
254,-44.166477,27.849138,Germany1
255,14.097454,81.024536,Germany1
256,12.185622,21.26918,Germany1
257,2.484302,59.928505,Germany1
258,-21.53825,61.706036,Germany1
259,-31.198523,14.463907,Germany1
260,8.203105,-33.35806,Germany1
261,-9.673899,-17.972637,Germany1
262,-20.359417,-71.83175,Germany1
263,-10.439826,73.14267,Germany1
264,5.960334,66.040855,Germany1
265,-4.5962124,46.56543,Germany1
266,-0.52503604,78.21296,Germany1
267,-4.1455417,57.808704,Germany1
268,-11.950162,39.864624,Germany1
269,52.782906,60.919834,Germany1
270,-60.829857,1.442353,Germany1
271,32.74538,66.89049,Germany1
272,15.691212,74.91485,Germany1
273,44.974438,66.945816,Germany1
274,-40.206615,-23.168255,Germany1
275,-22.123293,-66.9444,Germany1
276,-34.88529,-69.059906,Germany1
277,-54.893105,-9.013863,Germany1
278,28.226744,-55.547325,Germany1
279,-23.030008,33.021393,Germany1
280,15.216989,79.13392,Germany1
281,-25.490286,-26.110956,Germany1
282,7.3890386,-28.063988,Germany1
283,45.629517,67.66645,Germany1
284,12.892992,-32.410103,Germany1
285,14.397678,-3.987827,Germany1
286,2.347844,61.088345,Germany1
287,-42.36267,51.62044,Germany1
288,-36.260563,-28.043205,Germany1
289,-56.9346,9.24276,Germany1
290,-23.929264,43.24102,Germany1
291,20.673399,79.278,Germany1
292,-20.333456,-39.065517,Germany1
293,-26.019197,43.877365,Germany1
294,59.345757,43.826595,Germany1
295,-51.277813,-13.251051,Germany1
296,9.746133,-68.56693,Germany1
297,19.218054,27.118029,Germany1
298,31.010695,56.372643,Germany1
299,-20.84248,-38.62918,Germany1
300,-42.00511,51.77729,Germany1
301,-16.789164,40.403755,Germany1
302,-18.150757,-8.638199,Germany1
303,0.65948856,-51.76606,Germany1
304,5.519591,59.110153,Germany1
305,-20.14361,-77.39368,Germany1
306,-30.05796,7.835015,Germany1
307,-27.519585,-48.270092,Germany1
308,-3.5016248,-69.1367,Germany1
309,36.129684,-61.78544,Germany1
310,56.698616,46.13239,Germany1
311,-58.448154,2.620122,Germany1
312,-43.51878,-27.339903,Germany1
313,-35.17101,-68.73598,Germany1
314,10.808572,1.1580522,Germany1
315,28.243044,52.439182,Germany1
316,-44.572594,17.890448,Germany1
317,-40.84179,20.615582,Germany1
318,-12.963143,-20.339352,Germany1
319,10.192023,79.22147,Germany1
320,24.634384,46.234257,Germany1
321,48.17935,65.73733,Germany1
322,-11.371871,73.44183,Germany1
323,-57.907806,7.2566385,Germany1
324,-12.499474,63.16197,Germany1
325,-45.434032,-19.272331,Germany1
326,1.3729687,19.25241,Germany1
327,-30.643393,53.240753,Germany1
328,-4.1446967,32.44014,Germany1
329,-16.45678,63.3841,Germany1
330,-1.9446838,44.55506,Germany1
331,54.660084,50.656628,Germany1
332,-55.988544,12.364912,Germany1
333,-6.87871,77.00623,Germany1
334,-57.03316,11.209163,Germany1
335,-10.628461,68.12082,Germany1
336,-21.38947,24.414518,Germany1
337,12.930037,-33.377937,Germany1
338,-26.65115,43.532093,Germany1
339,23.789993,-29.354542,Germany1
340,8.794219,19.567884,Germany1
341,2.7118428,-78.37728,Germany1
342,34.086422,11.465858,Germany1
343,-11.075244,31.598406,Germany1
344,19.503502,-44.983994,Germany1
345,25.060705,-32.354218,Germany1
346,-1.9621947,31.872822,Germany1
347,8.361223,14.092882,Germany1
348,-17.837492,4.312217,Germany1
349,1.719749,16.738667,Germany1
350,56.723152,53.36311,Germany1
351,-2.7552824,65.7614,Germany1
352,0.7317935,-52.327755,Germany1
353,34.269672,-46.6682,Germany1
354,-25.96312,27.816359,Germany1
355,11.299666,46.43414,Germany1
356,26.665798,-62.471043,Germany1
357,-31.267942,-2.9638548,Germany1
358,-0.37249613,-18.185997,Germany1
359,13.290159,-33.269585,Germany1
360,31.067099,-46.165646,Germany1
361,24.64558,-32.720806,Germany1
362,9.711158,32.020645,Germany1
363,4.290086,-42.75652,Germany1
364,-37.026356,-20.95741,Germany1
365,26.641768,-30.711235,Germany1
366,-3.554577,-76.34872,Germany1
367,11.200171,13.998944,Germany1
368,-43.53344,-26.535097,Germany1
369,22.869932,-40.95828,Germany1
370,1.0064119,13.440722,Germany1
371,7.269493,-33.706356,Germany1
372,-11.389148,12.941861,Germany1
373,-6.874032,-38.14632,Germany1
374,11.561936,30.348442,Germany1
375,-22.724463,24.510908,Germany1
376,12.073727,-57.134087,Germany1
377,23.669209,-42.78272,Germany1
378,-36.786743,-28.906694,Germany1
379,-9.843587,65.69973,Germany1
380,-8.407895,5.0381575,Germany1
381,21.4172,-17.186924,Germany1
382,27.093908,-53.877487,Germany1
383,-2.5235329,-75.95725,Germany1
384,-37.904636,-28.15871,Germany1
385,-24.51256,26.858387,Germany1
386,-4.5601034,-47.3704,Germany1
387,-43.72723,-27.05684,Germany1
388,37.546642,60.313324,Germany1
389,43.754074,-21.57507,Germany1
390,1.6720473,-38.3839,Germany1
391,25.011646,-25.160727,Germany1
392,14.103101,-28.198843,Germany1
393,26.070816,-41.124035,Germany1
394,-0.04198346,7.157927,Germany1
395,26.26251,64.22415,Germany1
396,5.9624605,46.12239,Germany1
397,8.848151,-70.7033,Germany1
398,55.325916,51.05834,Germany1
399,-35.995056,-28.5505,Germany1
400,18.15251,-30.229094,Germany1
401,-6.0559464,-37.808533,Germany1
402,7.8700113,18.198875,Germany1
403,-15.605591,-1.0868841,Germany1
404,-7.7918777,-66.59008,Germany1
405,14.667114,-43.037914,Germany1
406,-10.1475725,39.288113,Germany1
407,1.7574891,64.4934,Germany1
408,-3.2299356,-4.4434547,Germany1
409,5.1955104,72.365845,Germany1
410,-12.661435,-19.026703,Germany1
411,-19.882006,-6.1448655,Germany1
412,9.156694,20.040337,Germany1
413,11.572284,35.8947,Germany1
414,-33.16184,-22.73931,Germany1
415,15.02357,8.421398,Germany1
416,-5.495953,14.193469,Germany1
417,26.819376,-24.102,Germany1
418,2.9810975,-55.54163,Germany1
419,-7.17567,27.85368,Germany1
420,33.656628,-61.831318,Germany1
421,-35.110275,-16.79684,Germany1
422,13.249984,-62.692543,Germany1
423,-1.9323494,74.085495,Germany1
424,37.168842,-26.325352,Germany1
425,-19.674644,41.431667,Germany1
426,-39.73775,-32.03555,Germany1
427,-55.868423,-4.342064,Germany1
428,-28.145296,22.92553,Germany1
429,-16.289951,-70.48679,Germany1
430,0.93090296,-59.160057,Germany1
431,-30.799328,27.732462,Germany1
432,15.010941,-31.596586,Germany1
433,-34.477814,-5.8633914,Germany1
434,-2.710184,53.45157,Germany1
435,23.47723,-63.13598,Germany1
436,27.18664,-41.470062,Germany1
437,17.944214,-63.43122,Germany1
438,13.831695,-3.795354,Germany1
439,-12.328917,-41.74257,Germany1
440,5.029643,26.896421,Germany1
441,-15.341246,3.30976,Germany1
442,-42.216743,33.551018,Germany1
443,-5.2355204,-10.0031185,Germany1
444,15.646834,-43.877884,Germany1
445,-31.8505,-60.683784,Germany1
446,-8.739155,13.981186,Germany1
447,-15.446603,-19.948006,Germany1
448,-59.915897,-18.662935,Germany1
449,7.334768,-29.166986,Germany1
450,-15.049737,-66.40193,Germany1
451,27.736738,-53.5168,Germany1
452,27.130653,-36.565018,Germany1
453,-46.967728,-20.467808,Germany1
454,-43.020428,-30.309301,Germany1
455,-55.17299,-6.68313,Germany1
456,13.418777,-28.816818,Germany1
457,41.42465,-41.18941,Germany1
458,26.158579,-35.408047,Germany1
459,3.7489657,-29.223038,Germany1
460,-4.267395,-33.546906,Germany1
461,29.215006,-36.04082,Germany1
462,-43.54871,-2.401683,Germany1
463,11.861722,-32.277733,Germany1
464,14.675332,7.8238745,Germany1
465,33.706467,-41.79326,Germany1
466,11.195879,30.224943,Germany1
467,46.1273,58.42574,Germany1
468,30.189793,-56.553505,Germany1
469,18.547054,-63.25273,Germany1
470,-22.975275,-28.990017,Germany1
471,-5.2796855,0.07464702,Germany1
472,28.15933,-62.14795,Germany1
473,-9.785005,-53.642902,Germany1
474,-29.091028,21.90346,Germany1
475,18.993063,-63.83188,Germany1
476,-13.2121935,-19.71516,Germany1
477,-5.7347465,47.917065,Germany1
478,12.130659,9.348169,Germany1
479,24.990633,-34.37914,Germany1
480,11.073505,6.4420466,Germany1
481,34.578075,-40.665592,Germany1
482,8.738937,-36.67771,Germany1
483,9.8774605,-12.984393,Germany1
484,23.797533,-40.04034,Germany1
485,16.545797,-24.549818,Germany1
486,-20.529593,-2.4103992,Germany1
487,30.875357,61.04437,Germany1
488,31.79295,-16.054283,Germany1
489,-6.3560677,12.971031,Germany1
490,45.883812,52.932545,Germany1
491,-24.312656,-26.058937,Germany1
492,-35.907047,-67.49817,Germany1
493,10.619476,-31.658958,Germany1
494,-19.844688,-68.04508,Germany1
495,24.852163,-10.97509,Germany1
496,25.703835,-41.53479,Germany1
497,-26.252005,-47.714188,Germany1
498,7.915834,10.102695,Germany1
499,-53.845028,8.82101,Germany1
500,-0.9831662,76.25403,Germany1
501,56.455105,52.021927,Germany1
502,12.177183,-61.715908,Germany1
503,-27.688353,48.140526,Germany1
504,-40.588406,12.051409,Germany1
505,-37.565987,-28.618736,Germany1
506,-5.474833,-70.815414,Germany1
507,13.005257,-34.14837,Germany1
508,-11.547445,32.100197,Germany1
509,34.354618,-62.07799,Germany1
510,-34.09076,-69.38224,Germany1
511,-34.755035,-52.24727,Germany1
512,-59.269753,5.234141,Germany1
513,-19.352049,25.015987,Germany1
514,-0.57644683,76.221954,Germany1
515,-5.4458346,-6.1611648,Germany1
516,-39.92304,50.382816,Germany1
517,-53.959038,8.031527,Germany1
518,22.723913,-39.991463,Germany1
519,5.710945,-16.646772,Germany1
520,47.570965,53.567154,Germany1
521,7.966616,52.01531,Germany1
522,-21.004505,43.755226,Germany1
523,-30.607086,46.136288,Germany1
524,-46.57561,41.098816,Germany1
525,-33.754925,-41.053017,Germany1
526,-2.2201068,-72.246796,Germany1
527,24.279493,-62.079536,Germany1
528,-45.668427,16.545183,Germany1
529,-9.154577,-11.483168,Germany1
530,7.9658794,-28.228302,Germany1
531,2.6114202,26.447731,Germany1
532,1.7400053,-47.870052,Germany1
533,-25.08752,-52.504753,Germany1
534,24.190823,-62.340725,Germany1
535,10.839918,-28.81436,Germany1
536,20.941092,-17.410713,Germany1
537,-45.882225,40.078556,Germany1
538,-31.90262,-4.8263364,Germany1
539,31.195803,-35.853477,Germany1
540,-36.80601,-67.50658,Germany1
541,-11.012999,25.407598,Germany1
542,8.458369,21.383749,Germany1
543,-41.565754,28.03784,Germany1
544,-0.29555786,18.815575,Germany1
545,12.074043,-61.547375,Germany1
546,-41.157913,-2.296648,Germany1
547,-1.6668282,68.59021,Germany1
548,-9.142981,-51.63394,Germany1
549,11.7130165,5.7237964,Germany1
550,34.07091,-56.98472,Germany1
551,-45.602654,-11.001779,Germany1
552,45.4182,-14.087366,Germany1
553,2.0479276,-4.033843,Germany1
554,-14.636196,-39.254425,Germany1
555,38.13202,-2.3717363,Germany1
556,-33.4576,-55.79484,Germany1
557,-23.227886,34.021263,Germany1
558,7.4046946,-44.22932,Germany1
559,-17.254478,1.8242719,Germany1
560,8.972982,71.372505,Germany1
561,20.278713,-43.78557,Germany1
562,3.4539058,-70.282074,Germany1
563,7.726682,-55.388874,Germany1
564,-34.480965,-60.866276,Germany1
565,21.458923,80.1226,Germany1
566,3.9498906,13.264285,Germany1
567,-21.025723,-37.49677,Germany1
568,-26.982424,9.159111,Germany1
569,17.815979,-9.167161,Germany1
570,32.820137,-51.349148,Germany1
571,-21.332293,12.669529,Germany1
572,17.998215,-9.161004,Germany1
573,18.59688,-0.8534015,Germany1
574,44.11882,-21.09918,Germany1
575,26.159025,-35.475723,Germany1
576,-12.807822,18.527737,Germany1
577,20.56592,26.868568,Germany1
578,32.55358,-46.144703,Germany1
579,37.80256,-26.105705,Germany1
580,23.32537,-43.754253,Germany1
581,4.1564045,-70.43419,Germany1
582,-41.67581,40.939594,Germany1
583,24.768244,26.970686,Germany1
584,44.129494,51.25279,Germany1
585,16.047358,-23.158886,Germany1
586,2.4965866,-35.295967,Germany1
587,15.47455,-1.9685584,Germany1
588,-35.793816,-28.861544,Germany1
589,-1.7405269,-52.896187,Germany1
590,42.917576,8.916668,Germany1
591,-7.645349,-9.908227,Germany1
592,36.19066,-52.664513,Germany1
593,-6.4116445,13.06496,Germany1
594,10.5112295,6.981617,Germany1
595,0.22981489,-24.373098,Germany1
596,-24.195848,-49.192467,Germany1
597,17.453812,19.150835,Germany1
598,6.335483,-53.836136,Germany1
599,0.17720683,-19.317486,Germany1
600,6.982639,9.057992,Germany1
601,15.684836,10.939187,Germany1
602,-33.215466,43.25031,Germany1
603,23.7315,-11.349556,Germany1
604,48.28865,60.27932,Germany1
605,-31.832144,-42.167336,Germany1
606,7.186453,0.5131227,Germany1
607,28.106997,-38.460445,Germany1
608,-14.300972,-53.368977,Germany1
609,-6.732138,76.96604,Germany1
610,42.14759,67.372055,Germany1
611,32.428444,-51.623055,Germany1
612,-58.768032,0.74097687,Germany1
613,37.842472,-59.86104,Germany1
614,37.709293,-38.748844,Germany1
615,-58.177826,-6.484184,Germany1
616,6.7191954,-56.246967,Germany1
617,-6.9725933,4.319049,Germany1
618,17.11449,69.34148,Germany1
619,-37.091354,3.3423593,Germany1
620,18.64434,-1.9886441,Germany1
621,36.260822,-3.0569735,Germany1
622,-56.175545,-6.734334,Germany1
623,4.6229587,-72.57428,Germany1
624,25.79269,-27.08863,Germany1
625,33.701416,-13.214259,Germany1
626,0.11568121,25.975,Germany1
627,-29.433336,-68.270424,Germany1
628,11.47321,-61.954693,Germany1
629,31.500906,-35.575382,Germany1
630,-7.895626,-37.21259,Germany1
631,16.786217,-5.938783,Germany1
632,3.9511511,26.80177,Germany1
633,27.460976,-63.38528,Germany1
634,3.6414156,41.568638,Germany1
635,7.338099,1.4286945,Germany1
636,37.617702,-12.418131,Germany1
637,18.319895,-54.430058,Germany1
638,31.261795,1.8097157,Germany1
639,15.48748,-18.501568,Germany1
640,7.578049,-32.520153,Germany1
641,-38.785553,-64.05945,Germany1
642,3.6409483,-55.229816,Germany1
643,-32.582508,-42.134953,Germany1
644,3.2764354,-53.662132,Germany1
645,29.728954,-37.136013,Germany1
646,15.586136,-2.7349615,Germany1
647,2.9758236,-13.212611,Germany1
648,0.24982738,6.251658,Germany1
649,35.565136,-12.23172,Germany1
650,30.162376,-62.441265,Germany1
651,-31.381418,5.7556767,Germany1
652,-10.482654,68.41548,Germany1
653,41.61766,-13.888972,Germany1
654,-15.08003,-34.53794,Germany1
655,7.6667967,-63.366085,Germany1
656,56.1915,42.59925,Germany1
657,10.227505,-46.58392,Germany1
658,-14.704614,-32.221718,Germany1
659,37.511253,-25.18928,Germany1
660,-9.494465,-17.07982,Germany1
661,1.6758546,20.440834,Germany1
662,-16.210793,2.414082,Germany1
663,3.038947,-48.841602,Germany1
664,26.783567,-5.2857847,Germany1
665,25.180359,-44.89393,Germany1
666,-39.920578,1.0866754,Germany1
667,-7.481233,-40.889908,Germany1
668,37.57148,-25.494362,Germany1
669,16.371832,-6.588394,Germany1
670,3.1377432,-56.801083,Germany1
671,23.87579,-13.548588,Germany1
672,-27.699814,-43.385044,Germany1
673,20.493965,24.456625,Germany1
674,-14.872053,-38.4815,Germany1
675,4.4086766,-57.403103,Germany1
676,25.064438,-13.362814,Germany1
677,24.174784,-30.628132,Germany1
678,11.350677,68.16406,Germany1
679,5.1234255,-46.700607,Germany1
680,5.138928,-14.769516,Germany1
681,12.802766,-1.9668248,Germany1
682,35.252415,-52.71213,Germany1
683,31.18474,-36.52575,Germany1
684,-3.34334,40.828518,Germany1
685,29.884962,-16.237183,Germany1
686,8.2812,11.425725,Germany1
687,0.27157328,-73.10779,Germany1
688,48.491398,-10.874744,Germany1
689,48.09856,-12.114357,Germany1
690,27.167833,-24.74501,Germany1
691,-36.02716,2.842576,Germany1
692,36.585148,-13.44139,Germany1
693,-41.42189,52.04418,Germany1
694,33.174908,-57.858643,Germany1
695,27.48669,-8.416523,Germany1
696,36.198578,-22.932903,Germany1
697,10.44623,20.388573,Germany1
698,18.749517,-58.212223,Germany1
699,-8.281696,-19.910389,Germany1
700,8.154861,-54.233414,Germany1
701,-3.7894146,-76.14316,Germany1
702,23.85985,-27.34936,Germany1
703,-17.059637,-33.910007,Germany1
704,-59.168056,-5.2587247,Germany1
705,-15.381678,-34.663612,Germany1
706,4.7585397,-53.892605,Germany1
707,-28.172966,-45.140797,Germany1
708,-10.528008,67.68113,Germany1
709,7.352206,1.4353205,Germany1
710,-24.197582,18.981949,Germany1
711,4.817544,-15.734241,Germany1
712,-12.241259,-63.81576,Germany1
713,-59.017628,-5.3967333,Germany1
714,-21.684872,-75.63771,Germany1
715,-59.61586,1.3644512,Germany1
716,31.432512,-45.005154,Germany1
717,6.3813562,65.78744,Germany1
718,37.34623,-19.865482,Germany1
719,7.7599893,-62.300102,Germany1
720,-14.436785,-53.007145,Germany1
721,8.435223,-18.74862,Germany1
722,-18.930685,62.70874,Germany1
723,-6.857267,-9.4494505,Germany1
724,1.0193998,-21.225748,Germany1
725,12.873341,29.42829,Germany1
726,44.529476,13.883111,Germany1
727,27.054228,45.989513,Germany1
728,-42.552216,51.400005,Germany1
729,46.8984,-11.350382,Germany1
730,54.418888,5.242101,Germany1
731,48.0995,-6.712378,Germany1
732,13.190405,5.218286,Germany1
733,-4.054629,32.84348,Germany1
734,-20.882755,14.108983,Germany1
735,34.80848,-41.288864,Germany1
736,-1.9126165,8.413123,Germany1
737,24.524752,-25.279968,Germany1
738,-33.88669,8.851865,Germany1
739,3.0331976,-53.524067,Germany1
740,3.1810305,-30.68176,Germany1
741,31.220839,2.8083375,Germany1
742,51.51639,18.106224,Germany1
743,-11.817146,-17.870487,Germany1
744,36.352787,-52.93044,Germany1
745,-37.76786,2.2980258,Germany1
746,-2.7413948,33.787617,Germany1
747,33.405323,-53.685516,Germany1
748,9.400805,-71.014015,Germany1
749,-4.5407453,-5.8422136,Germany1
750,1.7547277,-32.9808,Germany1
751,21.06144,-27.208044,Germany1
752,25.114069,-11.509093,Germany1
753,39.692688,0.706556,Germany1
754,-4.1759224,-58.699223,Germany1
755,10.430957,-56.057663,Germany1
756,32.683853,-16.288628,Germany1
757,31.741917,6.907308,Germany1
758,58.925003,42.504723,Germany1
759,-32.103413,1.5779027,Germany1
760,-32.579887,-46.715294,Germany1
761,40.24044,-41.25022,Germany1
762,5.09448,-1.3702271,Germany1
763,40.978558,-23.849762,Germany1
