,tSNE1,tSNE2,dataset
3324,11.226534,-64.32692,China2
3325,-11.638164,16.471746,China2
3326,9.231872,-28.793259,China2
3327,-16.27527,5.1917996,China2
3328,5.8149805,-63.86256,China2
3329,13.7660475,-62.475464,China2
3330,-34.275482,-57.639126,China2
3331,1.1419071,-45.08866,China2
3332,-55.30218,-13.800377,China2
3333,-14.360145,-74.408554,China2
3334,-17.807812,-34.955795,China2
3335,-23.672628,-49.1944,China2
3336,-20.793013,-71.05568,China2
3337,0.9026548,-74.554504,China2
3338,-2.8439329,71.049225,China2
3339,8.38639,9.771992,China2
3340,-4.1188145,56.562897,China2
3341,9.16201,35.56946,China2
3342,7.758347,-0.034673005,China2
3343,24.926527,-44.754555,China2
3344,9.523432,30.259912,China2
3345,-13.316992,-16.703978,China2
3346,-43.705807,-6.0386243,China2
3347,-16.628115,-53.82835,China2
3348,-33.422085,43.923367,China2
3349,34.15051,-57.544834,China2
3350,-29.175985,43.241764,China2
3351,14.081439,59.06874,China2
3352,-33.27542,-44.506042,China2
3353,3.9396718,-69.49527,China2
3354,-22.291874,-52.497723,China2
3355,-36.295296,5.9077263,China2
3356,7.59294,36.744335,China2
3357,27.696245,-20.982306,China2
3358,38.87479,-40.953445,China2
3359,-10.642916,41.05206,China2
3360,-14.206206,-37.06536,China2
3361,10.940953,53.19101,China2
3362,33.26392,-27.98729,China2
3363,-17.44047,-53.416744,China2
3364,-28.020578,32.14586,China2
3365,2.5199354,-74.07324,China2
3366,-12.620132,-32.621567,China2
3367,-22.178955,-55.9602,China2
3368,-38.369488,42.601456,China2
3369,-39.349056,3.043756,China2
3370,-19.419844,16.270992,China2
3371,1.902422,-47.36549,China2
3372,-22.46746,-53.680515,China2
3373,-18.507393,-62.38799,China2
3374,16.831888,-50.878117,China2
3375,-16.312609,-70.094284,China2
3376,-21.236261,43.546024,China2
3377,-20.956482,43.678135,China2
3378,55.199356,54.3321,China2
3379,46.04447,57.027763,China2
3380,21.350296,69.90374,China2
3381,14.656644,-10.510802,China2
3382,26.091234,-14.282177,China2
3383,11.9161215,-61.15364,China2
3384,-5.7817492,-6.757131,China2
3385,24.38167,-10.179019,China2
3386,14.842808,68.0311,China2
3387,-32.866203,-66.69903,China2
3388,-55.492847,-9.316913,China2
3389,-16.272373,-71.22097,China2
3390,-0.09154147,61.11031,China2
3391,-24.331001,32.90082,China2
3392,6.984217,-29.024248,China2
3393,13.515419,36.783314,China2
3394,-32.151764,-71.62897,China2
3395,-14.729872,-38.485077,China2
3396,1.0990012,60.032967,China2
3397,-17.884005,7.752841,China2
3398,6.873086,27.899393,China2
3399,-26.150616,45.67123,China2
3400,-36.77585,4.152383,China2
3401,-36.347324,-27.14266,China2
3402,-50.717907,12.651359,China2
3403,-20.284678,13.353343,China2
3404,41.097065,-41.561775,China2
3405,-23.188423,32.41453,China2
3406,-52.59981,11.543663,China2
3407,-39.317554,47.38223,China2
3408,37.76757,-26.518936,China2
3409,42.92126,-25.167257,China2
3410,-19.16793,-62.652332,China2
3411,28.988302,-28.583044,China2
3412,4.3948197,13.455545,China2
3413,12.090241,19.630194,China2
3414,25.710152,-7.249131,China2
3415,9.374486,-47.627182,China2
3416,-0.1801385,-25.962536,China2
3417,34.77651,-28.431614,China2
3418,2.5460515,-72.82996,China2
3419,11.357313,-56.445824,China2
3420,18.402231,67.51652,China2
3421,-6.4969726,40.90496,China2
3422,43.61153,-22.707047,China2
3423,-51.389442,13.849276,China2
3424,8.25096,-55.8171,China2
3425,41.829376,-40.32009,China2
3426,38.634308,-21.366804,China2
3427,3.0341108,25.798676,China2
3428,15.500421,18.429981,China2
3429,49.58782,63.39974,China2
3430,20.417976,63.789185,China2
3431,37.812973,-20.189245,China2
3432,-25.62947,40.12842,China2
3433,32.379333,-13.058088,China2
3434,34.581955,-16.115103,China2
3435,0.8585666,43.692345,China2
3436,39.870415,-19.58133,China2
3437,12.043977,47.650627,China2
3438,13.937238,52.173843,China2
3439,-58.560986,-6.6182294,China2
3440,-26.102968,37.53401,China2
3441,37.380474,-18.85631,China2
3442,39.01258,-21.372135,China2
3443,-0.2571235,-53.6089,China2
3444,-14.017562,66.51765,China2
3445,3.8188074,-53.313564,China2
3446,-7.684321,1.530032,China2
3447,-4.3670306,-2.4012167,China2
3448,-5.047884,42.737835,China2
3449,18.94651,27.623064,China2
3450,43.914192,-36.78465,China2
3451,-56.837646,-6.3046737,China2
3452,-32.01147,-68.552986,China2
3453,-2.268663,44.34477,China2
3454,44.808765,-21.222473,China2
3455,-0.3977907,26.506304,China2
3456,-5.114,42.963413,China2
3457,-56.540535,-3.3386428,China2
3458,32.1869,-14.200882,China2
3459,18.67896,-2.7755938,China2
3460,36.307327,-13.633723,China2
3461,12.516852,70.52977,China2
3462,2.3797524,-20.227116,China2
3463,43.900005,-36.872955,China2
3464,39.191982,-19.183514,China2
3465,35.029182,-12.656292,China2
3466,3.4147236,-52.59373,China2
3467,3.2106946,28.187487,China2
3468,7.1076713,-55.978104,China2
3469,60.020733,43.269043,China2
3470,41.99775,-16.74769,China2
3471,16.383307,19.002373,China2
3472,-55.549274,-5.8456774,China2
3473,2.2654245,-18.065353,China2
3474,18.387869,-4.2583585,China2
3475,-2.1098864,-61.968864,China2
3476,-5.40646,39.500618,China2
3477,-2.4102683,25.06488,China2
3478,8.584249,-13.490218,China2
3479,-25.384247,39.475903,China2
3480,-25.783705,39.374874,China2
3481,28.183485,-7.420283,China2
3482,-55.793438,-5.019071,China2
3483,-56.326607,-5.4584208,China2
3484,9.642638,76.83934,China2
3485,11.232729,-54.984833,China2
3486,17.577164,20.41888,China2
3487,33.335514,-11.9241,China2
3488,-4.400359,0.31823045,China2
3489,3.1520457,-11.65798,China2
3490,18.850342,-3.867504,China2
3491,26.793303,8.068252,China2
3492,3.8937151,-20.983208,China2
3493,3.7234046,-15.037143,China2
3494,43.692665,-16.375504,China2
3495,9.00122,-13.718412,China2
3496,1.9304173,29.550499,China2
3497,-19.213408,-47.18346,China2
3498,0.2321362,31.072655,China2
3499,46.265232,-15.310337,China2
3500,4.512865,-16.021376,China2
3501,-1.4500393,25.705885,China2
3502,39.893513,-14.726824,China2
3503,43.098736,-38.17475,China2
3504,23.49656,11.876788,China2
3505,-18.890574,62.65753,China2
3506,-56.16281,-2.8842127,China2
3507,9.400403,-9.549576,China2
3508,35.977795,-12.245247,China2
3509,43.552498,-37.61245,China2
3510,37.71361,-12.560015,China2
3511,38.450165,-14.492144,China2
3512,60.860012,40.838905,China2
3513,-20.139057,59.94037,China2
3514,-3.1218288,37.73107,China2
3515,47.85071,-15.928378,China2
3516,43.747044,-15.125954,China2
3517,-2.1397648,41.101658,China2
3518,0.35142145,-58.004364,China2
3519,-2.382682,26.449974,China2
3520,28.72541,6.434748,China2
3521,7.1340737,-18.611214,China2
3522,47.69073,-15.827273,China2
3523,30.657623,1.1380079,China2
3524,61.623035,40.120594,China2
3525,18.94066,53.537983,China2
3526,-2.491708,27.793755,China2
3527,9.475718,-11.781535,China2
3528,28.601345,48.168934,China2
3529,-3.1260464,-60.969173,China2
3530,45.471527,-14.194451,China2
3531,21.991646,26.771767,China2
3532,56.031815,46.319893,China2
3533,30.066195,7.1231937,China2
3534,34.86385,-1.3616103,China2
3535,25.215515,29.613007,China2
3536,-1.8949292,37.504177,China2
3537,-3.8750014,-58.66034,China2
3538,-21.237492,60.69174,China2
3539,23.272999,43.717335,China2
3540,30.198893,45.166317,China2
3541,31.480783,4.998934,China2
3542,33.603695,0.11532855,China2
3543,23.693855,26.560404,China2
3544,26.621656,44.919834,China2
3545,43.855778,-6.4027014,China2
3546,43.975777,-6.2672205,China2
3547,24.334763,27.405039,China2
3548,48.552975,-11.707785,China2
3549,40.355167,-2.8971741,China2
3550,48.359455,-10.722676,China2
3551,33.565826,10.202752,China2
3552,47.494858,-11.567967,China2
3553,52.507427,46.86973,China2
3554,32.7249,7.920892,China2
3555,25.04577,28.137249,China2
3556,26.711662,46.427044,China2
3557,38.78226,-2.3512938,China2
3558,27.793234,45.284065,China2
3559,45.4641,49.257896,China2
3560,25.044249,25.966831,China2
3561,41.462257,-0.6300644,China2
3562,49.536472,47.879692,China2
3563,25.259907,24.952421,China2
3564,33.840294,4.564746,China2
3565,40.918175,-0.30256337,China2
3566,34.243454,4.597391,China2
3567,41.698223,-0.6549518,China2
3568,55.96439,6.990168,China2
3569,55.647728,8.70378,China2
3570,55.950058,7.8456416,China2
3571,55.646824,14.957919,China2
3572,56.500454,11.52426,China2
3573,57.99065,10.870393,China2
3574,57.612534,10.430641,China2
3575,57.940464,10.096317,China2
3576,58.095722,11.268821,China2
3577,59.8369,13.527808,China2
3578,48.33861,-8.368182,China2
3579,48.3558,-8.637533,China2
3580,47.933517,-7.1758685,China2
3581,42.6234,6.4810467,China2
3582,42.82494,8.162442,China2
3583,47.456505,-6.0790057,China2
3584,44.10777,9.928274,China2
3585,49.060028,47.109077,China2
3586,44.246906,7.708785,China2
3587,47.36315,15.650313,China2
3588,45.82855,11.607253,China2
3589,49.988575,3.547135,China2
3590,47.94368,2.7251668,China2
3591,51.08162,3.3748558,China2
3592,49.820858,4.089456,China2
3593,49.141815,18.660826,China2
3594,49.780037,5.7787156,China2
3595,51.698383,3.6679523,China2
3596,53.475475,4.0339413,China2
3597,52.781254,5.526844,China2
3598,50.4112,14.338415,China2
3599,52.86817,6.734894,China2
3600,-27.481127,33.432655,China2
3601,-3.1088486,53.031853,China2
3602,-51.246166,12.829754,China2
3603,15.216986,74.17126,China2
3604,2.5023386,-72.49724,China2
3605,-5.892161,-4.4800873,China2
3606,26.171791,-9.478098,China2
3607,0.48659855,-27.591488,China2
3608,38.23843,-26.627274,China2
3609,5.528971,26.355776,China2
3610,-39.731224,-2.8244655,China2
3611,0.7817738,-28.093262,China2
3612,38.92994,-27.16439,China2
3613,20.46977,61.763035,China2
3614,36.71705,-22.612316,China2
3615,9.626654,-57.48092,China2
3616,8.910638,-47.20884,China2
3617,1.1171604,59.43436,China2
3618,1.7737254,-64.429085,China2
3619,-21.334097,14.144074,China2
3620,-53.065968,-15.079587,China2
3621,-6.303375,-4.099139,China2
3622,-1.5950317,-10.460538,China2
3623,11.999926,-56.486412,China2
3624,-26.49322,42.816963,China2
3625,29.450397,-10.667132,China2
3626,8.417229,48.51595,China2
3627,0.011668121,-26.873404,China2
3628,2.112328,64.70855,China2
3629,20.244299,66.175575,China2
3630,15.8054905,10.858756,China2
3631,9.48077,-56.73004,China2
3632,24.588486,-9.819723,China2
3633,50.531944,58.45391,China2
3634,-19.373642,-50.172268,China2
3635,3.040329,26.238056,China2
3636,12.229576,47.109795,China2
3637,-40.252293,-31.679564,China2
3638,5.0354443,26.268185,China2
3639,-30.51933,13.321757,China2
3640,8.818723,71.16952,China2
3641,28.94627,-22.500303,China2
3642,-33.735306,-49.551315,China2
3643,0.41132268,-47.08143,China2
3644,-7.280987,53.51531,China2
3645,-53.781223,-18.953636,China2
3646,-9.46491,-8.696498,China2
3647,-7.7389984,26.570974,China2
3648,-54.860203,-10.5686,China2
3649,-36.220497,8.109868,China2
3650,8.944277,0.5522636,China2
3651,8.018369,-61.833305,China2
3652,-18.172014,-68.99811,China2
3653,-11.584621,41.090694,China2
3654,-10.435771,-10.493531,China2
3655,-13.416905,12.551416,China2
3656,-31.423782,-15.7528105,China2
3657,6.6775794,-42.740734,China2
3658,-23.32771,2.9265919,China2
3659,-9.389111,47.216854,China2
3660,-27.687988,28.185884,China2
3661,-28.018377,26.952425,China2
3662,34.17214,-39.5183,China2
3663,-18.717205,-26.072552,China2
3664,37.499134,-38.631508,China2
3665,-20.238394,-56.870388,China2
3666,-16.806612,-24.59821,China2
3667,-15.624265,-31.356932,China2
3668,-29.879744,-66.99833,China2
3669,39.81418,-42.507133,China2
3670,-34.15348,-50.404007,China2
3671,-10.9805565,17.241827,China2
3672,33.274567,-57.052696,China2
3673,8.565665,-2.241403,China2
3674,17.597466,60.062542,China2
3675,-17.448397,-53.661156,China2
3676,27.140657,-28.901808,China2
3677,17.421219,-52.251766,China2
3678,-44.05994,-5.935785,China2
3679,2.901868,-31.891733,China2
3680,1.9742041,-33.811092,China2
3681,38.977528,-58.18343,China2
3682,1.0401944,-48.06617,China2
3683,1.5752847,-45.376316,China2
3684,18.891272,-55.322937,China2
3685,-10.890711,-46.963882,China2
3686,-22.891962,-55.035934,China2
3687,-11.890493,-30.75696,China2
3688,-8.264762,-52.645035,China2
3689,-7.5873547,-49.26527,China2
3690,30.158215,-61.55876,China2
3691,17.848742,-17.652895,China2
3692,-5.4553256,-32.40732,China2
3693,23.37169,-42.3546,China2
3694,-54.943123,-20.069563,China2
3695,-35.72045,-5.098509,China2
3696,-28.628143,50.748062,China2
3697,-33.952824,-60.87605,China2
3698,-6.3983393,-73.14782,China2
3699,-11.148811,-20.203396,China2
3700,-16.51252,3.416106,China2
3701,4.1971364,38.387966,China2
3702,-9.912044,24.320202,China2
3703,36.083904,-52.31661,China2
3704,-10.716319,26.615627,China2
3705,-34.72741,-58.095085,China2
3706,-13.5785265,-62.08257,China2
3707,14.011704,-65.43249,China2
3708,37.699528,-58.942497,China2
3709,-31.735502,8.930308,China2
3710,21.837053,-44.10287,China2
3711,9.099259,-66.50082,China2
3712,-36.560936,-15.354092,China2
3713,-1.2952522,11.1487055,China2
3714,-12.609674,-54.43317,China2
3715,-1.0149796,-73.95172,China2
3716,-1.5073513,-33.09034,China2
3717,37.599247,-39.577564,China2
3718,-3.8449945,-30.554657,China2
3719,-0.17156547,12.352766,China2
3720,32.06503,-45.55685,China2
3721,-28.532793,-57.3656,China2
3722,-43.131577,9.579567,China2
3723,-24.80547,-36.97975,China2
3724,-35.73737,-49.065697,China2
3725,5.116655,57.22727,China2
3726,3.849175,-1.6417911,China2
3727,-5.903793,66.229004,China2
3728,26.917564,-50.59937,China2
3729,-38.398346,35.0655,China2
3730,-26.175875,-51.87673,China2
3731,32.591183,-56.0859,China2
3732,-6.6377044,-62.607307,China2
3733,13.380971,-64.37828,China2
3734,-40.96349,8.3458185,China2
3735,-29.36384,-67.65305,China2
3736,-12.386321,-21.495525,China2
