0.8234736554307097,0.8854764699231124,0.8450559871099009,0.8810468812877309,0.8553725063938604,0.7931026041666684,0.7666625806452678,0.9106085714285725,0.8235323076923089,0.8044455555555579,0.9049664473684228
0.8027838988764059,0.892503075531435,0.833943588873812,0.8566039839034162,0.8384468030690477,0.8085591666666662,0.7920041290323685,0.8537316071428577,0.7887097435897439,0.7891655555555591,0.892425657894735
0.8032493052434415,0.8797714382632296,0.8539116519674371,0.8437412877263502,0.7987386189258291,0.8004078124999972,0.7527406451613952,0.853292142857146,0.8032912820512811,0.7894448148148165,0.9029671052631615
0.7718010430711614,0.8249583333333343,0.7993028154681184,0.8952793561368275,0.8163341432225034,0.755788645833335,0.7393041290323604,0.8906008928571424,0.7900523076923074,0.7241207407407384,0.8554098684210536
0.7815830131086139,0.8472032451379464,0.7844281716417927,0.8099662776659873,0.8529620204603563,0.7502369791666648,0.7106078709678351,0.8948442857142918,0.7941497435897444,0.7844422222222261,0.8792855263157895
0.7880263220973766,0.8904878674807797,0.8256421302578021,0.8595241851106641,0.8220905370843968,0.7972508333333325,0.7914676129033364,0.8438189285714303,0.7866164102564109,0.7776403703703716,0.8724763157894729
0.6549426891385767,0.6471043815015826,0.7160680800542735,0.5585080885311848,0.6142936061381069,0.6753412500000009,0.7828134193549493,0.6815399999999977,0.6928564102564085,0.6308640740740712,0.573828289473685
0.7981523838951302,0.8652750904568093,0.8214625339213024,0.861999275653923,0.8649673913043433,0.7597918750000004,0.7251345806452594,0.9126958928571425,0.8158184615384647,0.8065351851851912,0.9050947368421043
0.7852653539325862,0.8371216078697438,0.8215518487109894,0.8036209255533102,0.8344305626598474,0.7509628125000013,0.6895389677420263,0.8634741071428571,0.7660005128205082,0.7593285185185215,0.8692203947368417
0.7780216872659165,0.8663985413839879,0.809093419267297,0.8230587525150806,0.8252650895140637,0.7588331250000003,0.7517121290323621,0.8616135714285732,0.7733825641025647,0.7864348148148188,0.8706973684210468
0.7784989588014981,0.8581991406603331,0.8202618046132929,0.7961779879275611,0.8321079283887451,0.7406984375000002,0.7023258064517045,0.8602871428571413,0.7917364102564105,0.7981470370370415,0.8790578947368438
