num_samples,auc
10,0.6192864516129033
30,0.7010664516129032
50,0.7337277419354838
70,0.751385806451613
90,0.7614167741935485
110,0.7684038709677419
130,0.773181935483871
150,0.7764335483870969
170,0.7790954838709676
190,0.7813741935483872
210,0.7836748387096775
