num_samples,auc
10,0.5003923076923077
30,0.5972666666666666
50,0.6495128205128206
70,0.6968512820512821
90,0.7169974358974359
110,0.7356461538461538
130,0.7434512820512821
150,0.7548410256410257
170,0.7639538461538461
