bin_index,bin_value
9.5,0.0
10.0,0.04981450699076927
11.0,0.09280510891430988
12.0,0.036849087363034806
13.0,0.014330200641180195
14.0,0.006141514560505798
15.0,0.004094343040337202
16.0,1.905136728086965e-05
