bin_index,bin_value
9.5,0.0
10.0,0.010338472714635913
11.0,0.06600717194729082
12.0,0.05407816496886477
13.0,0.03896808946285842
14.0,0.015905342637901398
15.0,0.010338472714635916
16.0,4.0368584122143474e-05
