bin_index,bin_value
9.5,0.0
10.0,0.013171424309009297
11.0,0.08381815469369551
12.0,0.044703015836637605
13.0,0.027141116757958536
14.0,0.015167094658859183
15.0,0.005987011049549682
16.0,5.470323984249707e-05
