bin_index,bin_value
9.5,0.0
10.0,0.031157209958121587
11.0,0.09839118934143659
12.0,0.04646250607790062
13.0,0.017491766994033167
14.0,0.008745883497016584
15.0,0.004099632889226526
16.0,1.3179769002152013e-05
