num_samples,auc
10.0,0.837271794871795
30.0,0.837271794871795
50.0,0.837271794871795
70.0,0.837271794871795
90.0,0.837271794871795
110.0,0.837271794871795
130.0,0.837271794871795
150.0,0.837271794871795
170.0,0.837271794871795
