num_samples,auc
10.0,0.7537989583333333
30.0,0.7537989583333333
50.0,0.7537989583333333
70.0,0.7537989583333333
90.0,0.7537989583333333
110.0,0.7537989583333333
130.0,0.7537989583333333
150.0,0.7537989583333333
170.0,0.7537989583333333
190.0,0.7537989583333333
210.0,0.7537989583333333
230.0,0.7537989583333333
